ticker,month,monthly_return_percentage
BOBA.JK,2023-06,-0.6993006993006993
BOBA.JK,2023-07,5.555555555555555
BOBA.JK,2023-08,-4.761904761904762
BOBA.JK,2023-09,-4.081632653061225
BOBA.JK,2023-10,15.54054054054054
BOBA.JK,2023-11,-2.3529411764705883
BOBA.JK,2023-12,4.320987654320987
CMPP.JK,2023-01,-7.446808510638298
CMPP.JK,2023-02,-0.5747126436781609
CMPP.JK,2023-03,-22.807017543859647
CMPP.JK,2023-04,-4.615384615384616
CMPP.JK,2023-05,14.516129032258066
CMPP.JK,2023-06,-0.7092198581560284
CMPP.JK,2023-07,10.714285714285714
CMPP.JK,2023-08,-8.235294117647058
CMPP.JK,2023-09,-4.516129032258064
CMPP.JK,2023-10,-9.027777777777777
CMPP.JK,2023-11,3.816793893129771
CMPP.JK,2023-12,-4.580152671755725
ETWA.JK,2023-01,6.508875739644971
ETWA.JK,2023-02,22.033898305084744
ETWA.JK,2023-03,54.86725663716814
ETWA.JK,2023-04,-11.585365853658537
ETWA.JK,2023-05,-40.849673202614376
ETWA.JK,2023-06,-7.975460122699387
ETWA.JK,2023-07,-12.32876712328767
ETWA.JK,2023-08,-17.857142857142858
ETWA.JK,2023-09,0.9174311926605505
ETWA.JK,2023-10,-7.339449541284404
ETWA.JK,2023-11,-1.0
ETWA.JK,2023-12,-1.0204081632653061
HELI.JK,2023-01,-14.388489208633093
HELI.JK,2023-02,-0.8264462809917356
HELI.JK,2023-03,-9.090909090909092
HELI.JK,2023-04,-9.63302752293578
HELI.JK,2023-05,-10.0
HELI.JK,2023-06,-9.826589595375722
HELI.JK,2023-07,-4.794520547945205
HELI.JK,2023-08,-12.213740458015266
HELI.JK,2023-09,-21.0
HELI.JK,2023-10,-2.4691358024691357
HELI.JK,2023-11,183.54430379746836
HELI.JK,2023-12,68.33333333333333
TIRA.JK,2023-01,0.9852216748768473
TIRA.JK,2023-02,-0.4878048780487805
TIRA.JK,2023-03,3.9215686274509802
TIRA.JK,2023-04,1.9801980198019802
TIRA.JK,2023-05,4.040404040404041
TIRA.JK,2023-06,-1.951219512195122
TIRA.JK,2023-07,-14.925373134328357
TIRA.JK,2023-08,-40.909090909090914
TIRA.JK,2023-09,129.0
TIRA.JK,2023-10,-11.353711790393014
TIRA.JK,2023-11,-6.403940886699508
TIRA.JK,2023-12,-3.1578947368421053
BELL.JK,2023-01,-4.0
BELL.JK,2023-02,-19.047619047619047
BELL.JK,2023-03,18.487394957983195
BELL.JK,2023-04,-2.2556390977443606
BELL.JK,2023-05,-15.2
BELL.JK,2023-06,4.545454545454546
BELL.JK,2023-07,6.086956521739131
BELL.JK,2023-08,-3.361344537815126
BELL.JK,2023-09,-27.586206896551722
BELL.JK,2023-10,0.0
BELL.JK,2023-11,0.0
BELL.JK,2023-12,1.282051282051282
MGLV.JK,2023-01,18.333333333333332
MGLV.JK,2023-02,-28.125
MGLV.JK,2023-03,-10.869565217391305
MGLV.JK,2023-04,0.0
MGLV.JK,2023-05,4.878048780487805
MGLV.JK,2023-06,-2.3255813953488373
MGLV.JK,2023-07,41.46341463414634
MGLV.JK,2023-08,31.03448275862069
MGLV.JK,2023-09,35.0
MGLV.JK,2023-10,-17.475728155339805
MGLV.JK,2023-11,-1.25
MGLV.JK,2023-12,-20.253164556962027
SKYB.JK,2023-01,0.0
SKYB.JK,2023-02,0.0
SKYB.JK,2023-03,0.0
SKYB.JK,2023-04,0.0
SKYB.JK,2023-05,0.0
SKYB.JK,2023-06,0.0
SKYB.JK,2023-07,0.0
SKYB.JK,2023-08,0.0
SKYB.JK,2023-09,0.0
SKYB.JK,2023-10,0.0
SKYB.JK,2023-11,0.0
SKYB.JK,2023-12,0.0
RBMS.JK,2023-01,0.0
RBMS.JK,2023-02,0.0
RBMS.JK,2023-03,0.0
RBMS.JK,2023-04,0.0
RBMS.JK,2023-05,0.0
RBMS.JK,2023-06,0.0
RBMS.JK,2023-07,0.0
RBMS.JK,2023-08,0.0
RBMS.JK,2023-09,0.0
RBMS.JK,2023-10,0.0
RBMS.JK,2023-11,2.0
RBMS.JK,2023-12,0.0
RIMO.JK,2023-01,0.0
RIMO.JK,2023-02,0.0
RIMO.JK,2023-03,0.0
RIMO.JK,2023-04,0.0
RIMO.JK,2023-05,0.0
RIMO.JK,2023-06,0.0
RIMO.JK,2023-07,0.0
RIMO.JK,2023-08,0.0
RIMO.JK,2023-09,0.0
RIMO.JK,2023-10,0.0
RIMO.JK,2023-11,0.0
RIMO.JK,2023-12,0.0
LPPS.JK,2023-01,-6.097560975609756
LPPS.JK,2023-02,-1.2987012987012987
LPPS.JK,2023-03,-15.384615384615385
LPPS.JK,2023-04,-1.4705882352941175
LPPS.JK,2023-05,-4.3478260869565215
LPPS.JK,2023-06,3.0303030303030303
LPPS.JK,2023-07,-1.4925373134328357
LPPS.JK,2023-08,-1.5384615384615385
LPPS.JK,2023-09,0.0
LPPS.JK,2023-10,1.5625
LPPS.JK,2023-11,10.9375
LPPS.JK,2023-12,-8.450704225352112
MDLN.JK,2023-01,-1.2195121951219512
MDLN.JK,2023-02,-6.024096385542169
MDLN.JK,2023-03,-13.924050632911392
MDLN.JK,2023-04,17.647058823529413
MDLN.JK,2023-05,1.3333333333333335
MDLN.JK,2023-06,2.564102564102564
MDLN.JK,2023-07,-1.2345679012345678
MDLN.JK,2023-08,8.974358974358974
MDLN.JK,2023-09,-2.4096385542168677
MDLN.JK,2023-10,-17.28395061728395
MDLN.JK,2023-11,4.545454545454546
MDLN.JK,2023-12,-8.823529411764707
SKRN.JK,2023-01,3.004291845493562
SKRN.JK,2023-02,22.384937238493723
SKRN.JK,2023-03,-11.272727272727273
SKRN.JK,2023-04,6.425702811244979
SKRN.JK,2023-05,-17.543859649122805
SKRN.JK,2023-06,-8.514851485148515
SKRN.JK,2023-07,9.565217391304348
SKRN.JK,2023-08,-8.02919708029197
SKRN.JK,2023-09,-2.380952380952381
SKRN.JK,2023-10,15.748031496062993
SKRN.JK,2023-11,-9.230769230769232
SKRN.JK,2023-12,-15.593220338983052
TAYS.JK,2023-01,-16.30901287553648
TAYS.JK,2023-02,-33.51648351648351
TAYS.JK,2023-03,-31.41592920353982
TAYS.JK,2023-04,14.838709677419354
TAYS.JK,2023-05,-35.63218390804598
TAYS.JK,2023-06,-17.708333333333336
TAYS.JK,2023-07,52.68817204301075
TAYS.JK,2023-08,9.219858156028367
TAYS.JK,2023-09,-3.9473684210526314
TAYS.JK,2023-10,-15.277777777777779
TAYS.JK,2023-11,-5.737704918032787
TAYS.JK,2023-12,-9.734513274336283
DAYA.JK,2023-01,-4.761904761904762
DAYA.JK,2023-02,-0.9615384615384616
DAYA.JK,2023-03,-11.650485436893204
DAYA.JK,2023-04,-6.0
DAYA.JK,2023-05,7.446808510638298
DAYA.JK,2023-06,-0.5208333333333333
DAYA.JK,2023-07,5.208333333333334
DAYA.JK,2023-08,18.0
DAYA.JK,2023-09,10.084033613445378
DAYA.JK,2023-10,19.65811965811966
DAYA.JK,2023-11,-0.7042253521126761
DAYA.JK,2023-12,7.462686567164178
BEEF.JK,2023-01,-3.1746031746031744
BEEF.JK,2023-02,1.639344262295082
BEEF.JK,2023-03,39.34426229508197
BEEF.JK,2023-04,-2.3529411764705883
BEEF.JK,2023-05,-26.506024096385545
BEEF.JK,2023-06,29.508196721311474
BEEF.JK,2023-07,50.0
BEEF.JK,2023-08,3.418803418803419
BEEF.JK,2023-09,4.0650406504065035
BEEF.JK,2023-10,4.615384615384616
BEEF.JK,2023-11,83.82352941176471
BEEF.JK,2023-12,-0.8
FITT.JK,2023-01,-3.7383177570093453
FITT.JK,2023-02,6.310679611650485
FITT.JK,2023-03,1.82648401826484
FITT.JK,2023-04,10.714285714285714
FITT.JK,2023-05,25.506072874493928
FITT.JK,2023-06,-1.574803149606299
FITT.JK,2023-07,-0.8
FITT.JK,2023-08,0.8064516129032258
FITT.JK,2023-09,-3.125
FITT.JK,2023-10,-1.5873015873015872
FITT.JK,2023-11,-3.3057851239669422
FITT.JK,2023-12,-11.11111111111111
ATAP.JK,2023-01,-3.6585365853658534
ATAP.JK,2023-02,-15.0
ATAP.JK,2023-03,-15.942028985507244
ATAP.JK,2023-04,1.7857142857142856
ATAP.JK,2023-05,16.071428571428573
ATAP.JK,2023-06,5.0
ATAP.JK,2023-07,-3.125
ATAP.JK,2023-08,-1.6666666666666667
ATAP.JK,2023-09,1.6666666666666667
ATAP.JK,2023-10,-9.375
ATAP.JK,2023-11,-5.172413793103448
ATAP.JK,2023-12,-7.142857142857142
DNAR.JK,2023-01,-8.720930232558139
DNAR.JK,2023-02,-7.006369426751593
DNAR.JK,2023-03,-6.944444444444445
DNAR.JK,2023-04,-6.923076923076923
DNAR.JK,2023-05,4.0650406504065035
DNAR.JK,2023-06,-3.076923076923077
DNAR.JK,2023-07,9.6
DNAR.JK,2023-08,-2.272727272727273
DNAR.JK,2023-09,-1.550387596899225
DNAR.JK,2023-10,-4.724409448818897
DNAR.JK,2023-11,0.0
DNAR.JK,2023-12,1.680672268907563
PKPK.JK,2023-01,12.213740458015266
PKPK.JK,2023-02,8.843537414965986
PKPK.JK,2023-03,-4.938271604938271
PKPK.JK,2023-04,2.5
PKPK.JK,2023-05,-12.790697674418606
PKPK.JK,2023-06,5.555555555555555
PKPK.JK,2023-07,8.441558441558442
PKPK.JK,2023-08,6.857142857142858
PKPK.JK,2023-09,-9.042553191489363
PKPK.JK,2023-10,-10.285714285714285
PKPK.JK,2023-11,15.483870967741936
PKPK.JK,2023-12,-2.7027027027027026
PMMP.JK,2023-01,-8.205128205128204
PMMP.JK,2023-02,-2.2222222222222223
PMMP.JK,2023-03,-3.428571428571429
PMMP.JK,2023-04,-8.383233532934131
PMMP.JK,2023-05,-8.724832214765101
PMMP.JK,2023-06,1.5037593984962405
PMMP.JK,2023-07,11.851851851851853
PMMP.JK,2023-08,-6.666666666666667
PMMP.JK,2023-09,-3.597122302158273
PMMP.JK,2023-10,32.08955223880597
PMMP.JK,2023-11,-4.25531914893617
PMMP.JK,2023-12,-7.092198581560284
BVIC.JK,2023-01,-5.217391304347826
BVIC.JK,2023-02,-5.454545454545454
BVIC.JK,2023-03,-12.264150943396226
BVIC.JK,2023-04,-1.0869565217391304
BVIC.JK,2023-05,3.296703296703297
BVIC.JK,2023-06,2.1505376344086025
BVIC.JK,2023-07,12.76595744680851
BVIC.JK,2023-08,0.0
BVIC.JK,2023-09,-2.941176470588235
BVIC.JK,2023-10,-10.1010101010101
BVIC.JK,2023-11,3.3333333333333335
BVIC.JK,2023-12,7.608695652173914
MLPL.JK,2023-01,-10.434782608695652
MLPL.JK,2023-02,-0.9523809523809524
MLPL.JK,2023-03,-11.538461538461538
MLPL.JK,2023-04,-1.1111111111111112
MLPL.JK,2023-05,-4.545454545454546
MLPL.JK,2023-06,1.1764705882352942
MLPL.JK,2023-07,4.651162790697675
MLPL.JK,2023-08,-5.208333333333334
MLPL.JK,2023-09,-5.4945054945054945
MLPL.JK,2023-10,-13.953488372093023
MLPL.JK,2023-11,2.7777777777777777
MLPL.JK,2023-12,-1.3513513513513513
AGRS.JK,2023-01,-5.208333333333334
AGRS.JK,2023-02,-2.1739130434782608
AGRS.JK,2023-03,-6.666666666666667
AGRS.JK,2023-04,2.380952380952381
AGRS.JK,2023-05,-2.3255813953488373
AGRS.JK,2023-06,9.523809523809524
AGRS.JK,2023-07,2.1739130434782608
AGRS.JK,2023-08,-5.319148936170213
AGRS.JK,2023-09,-4.444444444444445
AGRS.JK,2023-10,-5.813953488372093
AGRS.JK,2023-11,7.5
AGRS.JK,2023-12,-1.1904761904761905
FORU.JK,2023-01,22.321428571428573
FORU.JK,2023-02,-19.28571428571429
FORU.JK,2023-03,-20.089285714285715
FORU.JK,2023-04,-0.5555555555555556
FORU.JK,2023-05,-13.450292397660817
FORU.JK,2023-06,-2.7027027027027026
FORU.JK,2023-07,11.612903225806452
FORU.JK,2023-08,-4.705882352941177
FORU.JK,2023-09,-1.2345679012345678
FORU.JK,2023-10,1.8867924528301887
FORU.JK,2023-11,-4.3478260869565215
FORU.JK,2023-12,-14.556962025316455
PUDP.JK,2023-01,7.386363636363637
PUDP.JK,2023-02,-5.583756345177665
PUDP.JK,2023-03,10.75268817204301
PUDP.JK,2023-04,41.66666666666667
PUDP.JK,2023-05,33.33333333333333
PUDP.JK,2023-06,-34.054054054054056
PUDP.JK,2023-07,-2.459016393442623
PUDP.JK,2023-08,24.545454545454547
PUDP.JK,2023-09,-6.666666666666667
PUDP.JK,2023-10,-8.799999999999999
PUDP.JK,2023-11,63.8095238095238
PUDP.JK,2023-12,-25.0
MPPA.JK,2023-01,-2.2388059701492535
MPPA.JK,2023-02,-5.303030303030303
MPPA.JK,2023-03,-22.22222222222222
MPPA.JK,2023-04,-13.541666666666666
MPPA.JK,2023-05,-12.195121951219512
MPPA.JK,2023-06,1.4084507042253522
MPPA.JK,2023-07,31.08108108108108
MPPA.JK,2023-08,-7.000000000000001
MPPA.JK,2023-09,-13.186813186813188
MPPA.JK,2023-10,-23.75
MPPA.JK,2023-11,6.666666666666667
MPPA.JK,2023-12,0.0
BHIT.JK,2023-01,1.7241379310344827
BHIT.JK,2023-02,-1.7241379310344827
BHIT.JK,2023-03,-1.7857142857142856
BHIT.JK,2023-04,-3.7037037037037033
BHIT.JK,2023-05,1.9230769230769231
BHIT.JK,2023-06,-1.8518518518518516
BHIT.JK,2023-07,0.0
BHIT.JK,2023-08,-1.9230769230769231
BHIT.JK,2023-09,-1.9230769230769231
BHIT.JK,2023-10,-1.9607843137254901
BHIT.JK,2023-11,0.0
BHIT.JK,2023-12,0.0
NASI.JK,2023-01,-10.891089108910892
NASI.JK,2023-02,-1.1235955056179776
NASI.JK,2023-03,-31.03448275862069
NASI.JK,2023-04,44.26229508196721
NASI.JK,2023-05,-21.176470588235293
NASI.JK,2023-06,7.6923076923076925
NASI.JK,2023-07,-4.054054054054054
NASI.JK,2023-08,14.285714285714285
NASI.JK,2023-09,6.172839506172839
NASI.JK,2023-10,-4.597701149425287
NASI.JK,2023-11,3.571428571428571
NASI.JK,2023-12,-10.465116279069768
BIKA.JK,2023-01,-12.871287128712872
BIKA.JK,2023-02,-2.3255813953488373
BIKA.JK,2023-03,-1.1764705882352942
BIKA.JK,2023-04,-2.3255813953488373
BIKA.JK,2023-05,-2.4691358024691357
BIKA.JK,2023-06,-7.59493670886076
BIKA.JK,2023-07,16.43835616438356
BIKA.JK,2023-08,-13.253012048192772
BIKA.JK,2023-09,1.3888888888888888
BIKA.JK,2023-10,-8.21917808219178
BIKA.JK,2023-11,-14.754098360655737
BIKA.JK,2023-12,-5.555555555555555
AMAR.JK,2023-01,-1.7094017094017095
AMAR.JK,2023-02,26.72413793103448
AMAR.JK,2023-03,3.3783783783783785
AMAR.JK,2023-04,-0.6622516556291391
AMAR.JK,2023-05,-1.9607843137254901
AMAR.JK,2023-06,-5.844155844155844
AMAR.JK,2023-07,4.166666666666666
AMAR.JK,2023-08,-6.944444444444445
AMAR.JK,2023-09,7.352941176470589
AMAR.JK,2023-10,8.21917808219178
AMAR.JK,2023-11,-3.125
AMAR.JK,2023-12,1.910828025477707
AXIO.JK,2023-01,-8.547008547008547
AXIO.JK,2023-02,-10.679611650485436
AXIO.JK,2023-03,-31.016042780748666
AXIO.JK,2023-04,13.178294573643413
AXIO.JK,2023-05,2.7586206896551726
AXIO.JK,2023-06,-1.3333333333333335
AXIO.JK,2023-07,15.436241610738255
AXIO.JK,2023-08,9.271523178807946
AXIO.JK,2023-09,-14.37125748502994
AXIO.JK,2023-10,30.555555555555557
AXIO.JK,2023-11,13.043478260869565
AXIO.JK,2023-12,-9.5
BUDI.JK,2023-01,-7.6923076923076925
BUDI.JK,2023-02,-2.7777777777777777
BUDI.JK,2023-03,-0.9615384615384616
BUDI.JK,2023-04,0.9708737864077669
BUDI.JK,2023-05,6.730769230769231
BUDI.JK,2023-06,4.464285714285714
BUDI.JK,2023-07,0.8547008547008548
BUDI.JK,2023-08,0.0
BUDI.JK,2023-09,4.098360655737705
BUDI.JK,2023-10,-3.937007874015748
BUDI.JK,2023-11,9.401709401709402
BUDI.JK,2023-12,9.448818897637794
ASBI.JK,2023-01,6.930673276827115
ASBI.JK,2023-02,2.857417556004233
ASBI.JK,2023-03,8.909723332800242
ASBI.JK,2023-04,8.738777590465372
ASBI.JK,2023-05,2.7029976717112945
ASBI.JK,2023-06,3.636130026981895
ASBI.JK,2023-07,8.361427036639126
ASBI.JK,2023-08,11.214953271028037
ASBI.JK,2023-09,2.5
ASBI.JK,2023-10,3.2520325203252036
ASBI.JK,2023-11,9.01639344262295
ASBI.JK,2023-12,6.870229007633588
BKDP.JK,2023-01,-10.344827586206897
BKDP.JK,2023-02,-6.329113924050633
BKDP.JK,2023-03,-13.513513513513514
BKDP.JK,2023-04,3.225806451612903
BKDP.JK,2023-05,-10.9375
BKDP.JK,2023-06,-3.6363636363636362
BKDP.JK,2023-07,-3.8461538461538463
BKDP.JK,2023-08,0.0
BKDP.JK,2023-09,0.0
BKDP.JK,2023-10,8.0
BKDP.JK,2023-11,5.357142857142857
BKDP.JK,2023-12,-13.559322033898304
PSDN.JK,2023-01,-28.735632183908045
PSDN.JK,2023-02,-4.918032786885246
PSDN.JK,2023-03,-8.47457627118644
PSDN.JK,2023-04,9.433962264150944
PSDN.JK,2023-05,57.407407407407405
PSDN.JK,2023-06,18.181818181818183
PSDN.JK,2023-07,6.451612903225806
PSDN.JK,2023-08,-10.309278350515463
PSDN.JK,2023-09,4.761904761904762
PSDN.JK,2023-10,2.2222222222222223
PSDN.JK,2023-11,79.26829268292683
PSDN.JK,2023-12,-37.06293706293706
ENZO.JK,2023-01,-13.23529411764706
ENZO.JK,2023-02,-21.875
ENZO.JK,2023-03,0.0
ENZO.JK,2023-04,0.0
ENZO.JK,2023-05,0.0
ENZO.JK,2023-06,0.0
ENZO.JK,2023-07,0.0
ENZO.JK,2023-08,0.0
ENZO.JK,2023-09,0.0
ENZO.JK,2023-10,0.0
ENZO.JK,2023-11,0.0
ENZO.JK,2023-12,0.0
JAWA.JK,2023-01,3.9603960396039604
JAWA.JK,2023-02,2.857142857142857
JAWA.JK,2023-03,-19.81981981981982
JAWA.JK,2023-04,-13.48314606741573
JAWA.JK,2023-05,-5.194805194805195
JAWA.JK,2023-06,4.225352112676056
JAWA.JK,2023-07,4.054054054054054
JAWA.JK,2023-08,3.9473684210526314
JAWA.JK,2023-09,-11.688311688311687
JAWA.JK,2023-10,234.32835820895522
JAWA.JK,2023-11,-27.22772277227723
JAWA.JK,2023-12,33.33333333333333
SATU.JK,2023-01,0.0
SATU.JK,2023-02,-4.411764705882353
SATU.JK,2023-03,-3.125
SATU.JK,2023-04,-15.254237288135593
SATU.JK,2023-05,0.0
SATU.JK,2023-06,0.0
SATU.JK,2023-07,0.0
SATU.JK,2023-08,0.0
SATU.JK,2023-09,74.0
SATU.JK,2023-10,38.38383838383838
SATU.JK,2023-11,-23.357664233576642
SATU.JK,2023-12,-4.761904761904762
BULL.JK,2023-01,-15.254237288135593
BULL.JK,2023-02,-10.738255033557047
BULL.JK,2023-03,0.0
BULL.JK,2023-04,-2.4193548387096775
BULL.JK,2023-05,-10.833333333333334
BULL.JK,2023-06,-6.60377358490566
BULL.JK,2023-07,-1.0101010101010102
BULL.JK,2023-08,0.0
BULL.JK,2023-09,-20.43010752688172
BULL.JK,2023-10,5.555555555555555
BULL.JK,2023-11,37.66233766233766
BULL.JK,2023-12,49.51456310679612
KJEN.JK,2023-01,-31.63841807909605
KJEN.JK,2023-02,-14.754098360655737
KJEN.JK,2023-03,15.384615384615385
KJEN.JK,2023-04,32.0
KJEN.JK,2023-05,-8.433734939759036
KJEN.JK,2023-06,7.633587786259542
KJEN.JK,2023-07,-19.11764705882353
KJEN.JK,2023-08,0.0
KJEN.JK,2023-09,2.0
KJEN.JK,2023-10,-0.9523809523809524
KJEN.JK,2023-11,-1.9230769230769231
KJEN.JK,2023-12,-11.0
PRIM.JK,2023-01,-0.5649717514124294
PRIM.JK,2023-02,-10.404624277456648
PRIM.JK,2023-03,-5.844155844155844
PRIM.JK,2023-04,-34.72222222222222
PRIM.JK,2023-05,-14.150943396226415
PRIM.JK,2023-06,9.195402298850574
PRIM.JK,2023-07,-4.3478260869565215
PRIM.JK,2023-08,-16.27906976744186
PRIM.JK,2023-09,-21.428571428571427
PRIM.JK,2023-10,39.189189189189186
PRIM.JK,2023-11,-19.0
PRIM.JK,2023-12,12.82051282051282
CHEM.JK,2023-01,-6.669936243256496
CHEM.JK,2023-02,-1.3005780346820928
CHEM.JK,2023-03,-23.377561744613768
CHEM.JK,2023-04,0.8415504930295773
CHEM.JK,2023-05,-13.705335291238374
CHEM.JK,2023-06,5.92613799026624
CHEM.JK,2023-07,-0.9174311926605505
CHEM.JK,2023-08,5.555555555555555
CHEM.JK,2023-09,4.310344827586207
CHEM.JK,2023-10,5.785123966942149
CHEM.JK,2023-11,-2.3622047244094486
CHEM.JK,2023-12,8.108108108108109
HITS.JK,2023-01,3.723404255319149
HITS.JK,2023-02,-15.384615384615385
HITS.JK,2023-03,-17.763157894736842
HITS.JK,2023-04,-20.967741935483872
HITS.JK,2023-05,170.2020202020202
HITS.JK,2023-06,0.0
HITS.JK,2023-07,8.47107438016529
HITS.JK,2023-08,-35.18518518518518
HITS.JK,2023-09,2.4096385542168677
HITS.JK,2023-10,-10.240963855421686
HITS.JK,2023-11,17.449664429530202
HITS.JK,2023-12,3.867403314917127
HDTX.JK,2023-01,0.0
HDTX.JK,2023-02,0.0
HDTX.JK,2023-03,0.0
HDTX.JK,2023-04,0.0
HDTX.JK,2023-05,0.0
HDTX.JK,2023-06,0.0
HDTX.JK,2023-07,0.0
HDTX.JK,2023-08,0.0
HDTX.JK,2023-09,0.0
HDTX.JK,2023-10,0.0
HDTX.JK,2023-11,0.0
HDTX.JK,2023-12,0.0
ZATA.JK,2023-01,-54.166666666666664
ZATA.JK,2023-02,48.07692307692308
ZATA.JK,2023-03,1.3888888888888888
ZATA.JK,2023-04,-20.0
ZATA.JK,2023-05,-15.254237288135593
ZATA.JK,2023-06,0.0
ZATA.JK,2023-07,0.0
ZATA.JK,2023-08,0.0
ZATA.JK,2023-09,0.0
ZATA.JK,2023-10,0.0
ZATA.JK,2023-11,0.0
ZATA.JK,2023-12,0.0
BIKE.JK,2023-01,5.1020408163265305
BIKE.JK,2023-02,0.9523809523809524
BIKE.JK,2023-03,-0.9345794392523363
BIKE.JK,2023-04,-1.8867924528301887
BIKE.JK,2023-05,-5.714285714285714
BIKE.JK,2023-06,18.134715025906736
BIKE.JK,2023-07,43.36283185840708
BIKE.JK,2023-08,16.875
BIKE.JK,2023-09,10.92896174863388
BIKE.JK,2023-10,-2.955665024630542
BIKE.JK,2023-11,-2.5773195876288657
BIKE.JK,2023-12,7.567567567567568
MBTO.JK,2023-01,-4.8
MBTO.JK,2023-02,-8.695652173913043
MBTO.JK,2023-03,2.0
MBTO.JK,2023-04,0.0
MBTO.JK,2023-05,12.5
MBTO.JK,2023-06,-0.9259259259259258
MBTO.JK,2023-07,9.25925925925926
MBTO.JK,2023-08,-12.605042016806722
MBTO.JK,2023-09,-13.461538461538462
MBTO.JK,2023-10,41.11111111111111
MBTO.JK,2023-11,-2.380952380952381
MBTO.JK,2023-12,-17.355371900826448
GULA.JK,2023-01,44.5859872611465
GULA.JK,2023-02,-14.150943396226415
GULA.JK,2023-03,-13.529411764705882
GULA.JK,2023-04,13.071895424836603
GULA.JK,2023-05,-20.454545454545457
GULA.JK,2023-06,9.375
GULA.JK,2023-07,-7.650273224043716
GULA.JK,2023-08,-22.023809523809522
GULA.JK,2023-09,28.676470588235293
GULA.JK,2023-10,57.25806451612904
GULA.JK,2023-11,-47.66666666666667
GULA.JK,2023-12,5.88235294117647
FIRE.JK,2023-01,-29.94011976047904
FIRE.JK,2023-02,-12.711864406779661
FIRE.JK,2023-03,2.8846153846153846
FIRE.JK,2023-04,-20.588235294117645
FIRE.JK,2023-05,-17.94871794871795
FIRE.JK,2023-06,3.125
FIRE.JK,2023-07,-4.6875
FIRE.JK,2023-08,9.836065573770492
FIRE.JK,2023-09,-5.970149253731343
FIRE.JK,2023-10,139.1304347826087
FIRE.JK,2023-11,-13.375796178343949
FIRE.JK,2023-12,-19.28571428571429
SAME.JK,2023-01,-1.3793103448275863
SAME.JK,2023-02,-4.081632653061225
SAME.JK,2023-03,3.4722222222222223
SAME.JK,2023-04,2.027027027027027
SAME.JK,2023-05,-2.0
SAME.JK,2023-06,13.60544217687075
SAME.JK,2023-07,11.44578313253012
SAME.JK,2023-08,-0.5780346820809248
SAME.JK,2023-09,-2.2346368715083798
SAME.JK,2023-10,0.0
SAME.JK,2023-11,-5.487804878048781
SAME.JK,2023-12,3.289473684210526
KLIN.JK,2023-01,-5.88235294117647
KLIN.JK,2023-02,-15.625
KLIN.JK,2023-03,-3.7037037037037033
KLIN.JK,2023-04,25.0
KLIN.JK,2023-05,0.0
KLIN.JK,2023-06,2.941176470588235
KLIN.JK,2023-07,19.444444444444446
KLIN.JK,2023-08,-2.272727272727273
KLIN.JK,2023-09,-11.627906976744185
KLIN.JK,2023-10,-2.7027027027027026
KLIN.JK,2023-11,-8.333333333333332
KLIN.JK,2023-12,-17.647058823529413
INPP.JK,2023-01,11.961722488038278
INPP.JK,2023-02,-2.9914529914529915
INPP.JK,2023-03,2.1739130434782608
INPP.JK,2023-04,-1.276595744680851
INPP.JK,2023-05,-3.0172413793103448
INPP.JK,2023-06,4.0
INPP.JK,2023-07,0.8547008547008548
INPP.JK,2023-08,2.9787234042553195
INPP.JK,2023-09,0.4132231404958678
INPP.JK,2023-10,30.5668016194332
INPP.JK,2023-11,9.230769230769232
INPP.JK,2023-12,0.0
PNSE.JK,2023-01,0.0
PNSE.JK,2023-02,0.9569377990430622
PNSE.JK,2023-03,0.0
PNSE.JK,2023-04,0.0
PNSE.JK,2023-05,-1.9047619047619049
PNSE.JK,2023-06,0.0
PNSE.JK,2023-07,0.0
PNSE.JK,2023-08,0.0
PNSE.JK,2023-09,0.0
PNSE.JK,2023-10,0.0
PNSE.JK,2023-11,0.0
PNSE.JK,2023-12,9.693877551020408
COAL.JK,2023-01,-18.181818181818183
COAL.JK,2023-02,16.101694915254235
COAL.JK,2023-03,0.7462686567164178
COAL.JK,2023-04,19.11764705882353
COAL.JK,2023-05,-37.086092715231786
COAL.JK,2023-06,-7.142857142857142
COAL.JK,2023-07,0.0
COAL.JK,2023-08,-43.82022471910113
COAL.JK,2023-09,10.0
COAL.JK,2023-10,-7.4074074074074066
COAL.JK,2023-11,8.0
COAL.JK,2023-12,-5.660377358490567
GDST.JK,2023-01,4.195804195804196
GDST.JK,2023-02,-10.38961038961039
GDST.JK,2023-03,-10.218978102189782
GDST.JK,2023-04,-1.2048192771084338
GDST.JK,2023-05,-18.125
GDST.JK,2023-06,-3.007518796992481
GDST.JK,2023-07,13.076923076923078
GDST.JK,2023-08,-3.225806451612903
GDST.JK,2023-09,6.081081081081082
GDST.JK,2023-10,-22.424242424242426
GDST.JK,2023-11,5.64516129032258
GDST.JK,2023-12,0.7633587786259541
NIRO.JK,2023-01,0.6993006993006993
NIRO.JK,2023-02,-1.3888888888888888
NIRO.JK,2023-03,-1.3888888888888888
NIRO.JK,2023-04,-2.097902097902098
NIRO.JK,2023-05,0.0
NIRO.JK,2023-06,-0.7092198581560284
NIRO.JK,2023-07,0.7092198581560284
NIRO.JK,2023-08,-1.4084507042253522
NIRO.JK,2023-09,0.7194244604316548
NIRO.JK,2023-10,0.0
NIRO.JK,2023-11,0.7194244604316548
NIRO.JK,2023-12,0.0
ARII.JK,2023-01,-8.96551724137931
