ticker,month,monthly_return_percentage
ATAP.JK,2021-05,2.7788104089219416
ATAP.JK,2021-06,-2.7283511269276475
ATAP.JK,2021-07,-4.62825278810408
ATAP.JK,2021-08,-2.494981359334671
ATAP.JK,2021-09,-0.9708737864077669
ATAP.JK,2021-10,14.85148514851485
ATAP.JK,2021-11,12.179487179487179
ATAP.JK,2021-12,11.042944785276074
GOOD.JK,2021-01,-1.2146596858638767
GOOD.JK,2021-02,20.242931937172767
GOOD.JK,2021-03,11.589188448494392
GOOD.JK,2021-04,-2.0569620253164533
GOOD.JK,2021-05,1.8182958179196045
GOOD.JK,2021-06,10.262924305959423
GOOD.JK,2021-07,-2.647481234587969
GOOD.JK,2021-08,1.6311306574625657
GOOD.JK,2021-09,10.526173917731402
GOOD.JK,2021-10,17.990139766417773
GOOD.JK,2021-11,-2.8004834777620746
GOOD.JK,2021-12,9.374733247972673
PTSN.JK,2021-01,-19.231274926589823
PTSN.JK,2021-02,2.540475818626683
PTSN.JK,2021-03,-3.4335411220591117
PTSN.JK,2021-04,3.0299891231159655
PTSN.JK,2021-05,1.9997948928314926
PTSN.JK,2021-06,30.76619662755154
PTSN.JK,2021-07,5.072086801426864
PTSN.JK,2021-08,1.4183365458049884
PTSN.JK,2021-09,-7.9464801168200605
PTSN.JK,2021-10,-2.9194894636373885
PTSN.JK,2021-11,-9.77368238423873
PTSN.JK,2021-12,-3.3055049370682763
KMDS.JK,2021-01,14.314754830782988
KMDS.JK,2021-02,-13.961929184337702
KMDS.JK,2021-03,1.8148093501675722
KMDS.JK,2021-04,0.8072845309107738
KMDS.JK,2021-05,-3.3661808545876215
KMDS.JK,2021-06,-1.2254292112465723
KMDS.JK,2021-07,0.0
KMDS.JK,2021-08,-1.674920823857005
KMDS.JK,2021-09,0.297418752577992
KMDS.JK,2021-10,8.695652173913043
KMDS.JK,2021-11,-6.122448979591836
KMDS.JK,2021-12,-5.6521739130434785
PBSA.JK,2021-01,-26.56084064613494
PBSA.JK,2021-02,11.69799832559556
PBSA.JK,2021-03,-18.295218295218287
PBSA.JK,2021-04,8.339543896258755
PBSA.JK,2021-05,-6.927151406755172
PBSA.JK,2021-06,-7.9988552622165034
PBSA.JK,2021-07,51.09261995489539
PBSA.JK,2021-08,-7.242469801441236
PBSA.JK,2021-09,-6.5001117818019205
PBSA.JK,2021-10,26.316106856419214
PBSA.JK,2021-11,-4.110556549580934
PBSA.JK,2021-12,4.2867665111711215
BELL.JK,2021-01,-5.002814082921644
BELL.JK,2021-02,-2.626555197156217
BELL.JK,2021-03,-4.76449768581541
BELL.JK,2021-04,-4.319032536711777
BELL.JK,2021-05,0.7523322299127295
BELL.JK,2021-06,19.147636141449624
BELL.JK,2021-07,-5.47945205479452
BELL.JK,2021-08,4.411764705882353
BELL.JK,2021-09,17.91044776119403
BELL.JK,2021-10,17.449664429530202
BELL.JK,2021-11,15.294117647058824
BELL.JK,2021-12,-25.510204081632654
ANTM.JK,2021-01,1.369699199705648
ANTM.JK,2021-02,9.230834792580328
ANTM.JK,2021-03,-20.774531744877663
ANTM.JK,2021-04,11.968486941506576
ANTM.JK,2021-05,-2.7777777777777777
ANTM.JK,2021-06,-9.803921568627452
ANTM.JK,2021-07,13.004484304932735
ANTM.JK,2021-08,-4.780876494023905
ANTM.JK,2021-09,-4.184100418410042
ANTM.JK,2021-10,5.405405405405405
ANTM.JK,2021-11,-1.2875536480686696
ANTM.JK,2021-12,-0.881057268722467
VICI.JK,2021-01,21.429793056268164
VICI.JK,2021-02,-7.217138667897591
VICI.JK,2021-03,-1.6588574255696833
VICI.JK,2021-04,-1.6680811214187434
VICI.JK,2021-05,1.9857358468231123
VICI.JK,2021-06,-5.404722463991914
VICI.JK,2021-07,7.429063279116696
VICI.JK,2021-08,2.703765056012577
VICI.JK,2021-09,7.406287787182585
VICI.JK,2021-10,10.185466707205833
VICI.JK,2021-11,10.870490224620971
VICI.JK,2021-12,1.978703439272161
KBAG.JK,2021-01,0.0
KBAG.JK,2021-02,0.0
KBAG.JK,2021-03,0.0
KBAG.JK,2021-04,0.0
KBAG.JK,2021-05,0.0
KBAG.JK,2021-06,0.0
KBAG.JK,2021-07,0.0
KBAG.JK,2021-08,2.0181634712411705
KBAG.JK,2021-09,4.60929772502474
KBAG.JK,2021-10,24.52723146747351
KBAG.JK,2021-11,79.0494665373424
KBAG.JK,2021-12,-40.38739520092512
INPP.JK,2021-01,-6.8493150684931505
INPP.JK,2021-02,4.411764705882353
INPP.JK,2021-03,11.888111888111888
INPP.JK,2021-04,0.0
INPP.JK,2021-05,16.25
INPP.JK,2021-06,-19.653179190751445
INPP.JK,2021-07,0.7194244604316548
INPP.JK,2021-08,-1.4388489208633095
INPP.JK,2021-09,-6.474820143884892
INPP.JK,2021-10,-9.375
INPP.JK,2021-11,-0.7633587786259541
INPP.JK,2021-12,0.7751937984496124
CITA.JK,2021-01,-6.666552091568427
CITA.JK,2021-02,9.558831892090664
CITA.JK,2021-03,-4.810738407240196
CITA.JK,2021-04,6.93675836493697
CITA.JK,2021-05,-7.017543859649122
CITA.JK,2021-06,12.359550561797752
CITA.JK,2021-07,5.704697986577181
CITA.JK,2021-08,-5.079365079365079
CITA.JK,2021-09,-6.0
CITA.JK,2021-10,-1.4035087719298245
CITA.JK,2021-11,2.898550724637681
CITA.JK,2021-12,11.805555555555555
IMAS.JK,2021-01,-38.666666666666664
IMAS.JK,2021-02,37.11340206185569
IMAS.JK,2021-03,-20.295202952029513
IMAS.JK,2021-04,5.140186915887853
IMAS.JK,2021-05,-7.075471698113212
IMAS.JK,2021-06,-10.396039603960393
IMAS.JK,2021-07,-2.3925871288954443
IMAS.JK,2021-08,22.35234034466787
IMAS.JK,2021-09,-10.000192292900536
IMAS.JK,2021-10,5.262318948386341
IMAS.JK,2021-11,-6.468041506363571
IMAS.JK,2021-12,-5.405670879444696
ACES.JK,2021-01,-8.235195045797875
ACES.JK,2021-02,-4.983979087048111
ACES.JK,2021-03,0.0
ACES.JK,2021-04,-5.128440431734907
ACES.JK,2021-05,1.0134230185422104
ACES.JK,2021-06,-16.3736081821257
ACES.JK,2021-07,5.600406238165726
ACES.JK,2021-08,6.513602638087386
ACES.JK,2021-09,-9.929040134289629
ACES.JK,2021-10,11.904233337317905
ACES.JK,2021-11,-8.42172813408327
ACES.JK,2021-12,0.7878217997916045
MIKA.JK,2021-01,3.202927458642615
MIKA.JK,2021-02,1.7122102461458406
MIKA.JK,2021-03,-10.847224184206812
MIKA.JK,2021-04,0.7693386492496871
MIKA.JK,2021-05,-4.08940217812273
MIKA.JK,2021-06,10.087423529649312
MIKA.JK,2021-07,-5.12845593297494
MIKA.JK,2021-08,-8.627585234710113
MIKA.JK,2021-09,-3.3612103636960073
MIKA.JK,2021-10,0.4406801132919002
MIKA.JK,2021-11,6.726478052015648
MIKA.JK,2021-12,-3.829798392559803
PTBA.JK,2021-01,-7.5270341919335095
PTBA.JK,2021-02,3.8316297277526314
PTBA.JK,2021-03,-3.6760427996863307
PTBA.JK,2021-04,-7.765654310249709
PTBA.JK,2021-05,-3.07015939664821
PTBA.JK,2021-06,-14.893541518807659
PTBA.JK,2021-07,10.944695681035544
PTBA.JK,2021-08,-5.8039536875023305
PTBA.JK,2021-09,26.60607312538732
PTBA.JK,2021-10,-1.4704078879595803
PTBA.JK,2021-11,-2.621715827742576
PTBA.JK,2021-12,4.231215800986587
ARGO.JK,2021-01,-2.4657534246575343
ARGO.JK,2021-02,3.7356321839080464
ARGO.JK,2021-03,-20.670391061452513
ARGO.JK,2021-04,13.802816901408452
ARGO.JK,2021-05,-28.749999999999996
ARGO.JK,2021-06,0.0
ARGO.JK,2021-07,28.671328671328673
ARGO.JK,2021-08,0.273972602739726
ARGO.JK,2021-09,-3.4090909090909087
ARGO.JK,2021-10,-0.29239766081871343
ARGO.JK,2021-11,-15.492957746478872
ARGO.JK,2021-12,1.8633540372670807
NRCA.JK,2021-01,-10.582979549932015
NRCA.JK,2021-02,-0.5566623696238068
NRCA.JK,2021-03,-7.303635613693954
NRCA.JK,2021-04,-3.61419138786213
NRCA.JK,2021-05,-1.8631921824104323
NRCA.JK,2021-06,-1.0521455193113223
NRCA.JK,2021-07,-1.342281879194631
NRCA.JK,2021-08,-0.6896551724137931
NRCA.JK,2021-09,0.6896551724137931
NRCA.JK,2021-10,0.6802721088435374
NRCA.JK,2021-11,-3.3557046979865772
NRCA.JK,2021-12,2.112676056338028
POWR.JK,2021-01,-4.138107263107259
POWR.JK,2021-02,-0.6932146695121828
POWR.JK,2021-03,-4.895520568197406
POWR.JK,2021-04,2.9192783734767107
POWR.JK,2021-05,-2.856742535106022
POWR.JK,2021-06,-2.738425133107082
POWR.JK,2021-07,-3.845359678520948
POWR.JK,2021-08,-2.4195294156828093
POWR.JK,2021-09,-1.626685020732269
POWR.JK,2021-10,4.097486671744084
POWR.JK,2021-11,0.8031736741131036
POWR.JK,2021-12,-1.6
BNLI.JK,2021-01,-21.666666666666668
BNLI.JK,2021-02,9.1324200913242
BNLI.JK,2021-03,-14.583333333333334
BNLI.JK,2021-04,6.372549019607843
BNLI.JK,2021-05,-8.482142857142858
BNLI.JK,2021-06,-17.870531400966186
BNLI.JK,2021-07,14.702691808390188
BNLI.JK,2021-08,-9.595959595959595
BNLI.JK,2021-09,-3.0555555555555554
BNLI.JK,2021-10,1.7647058823529411
BNLI.JK,2021-11,-3.39943342776204
BNLI.JK,2021-12,-9.43952802359882
CTBN.JK,2021-01,-2.3333333333333335
CTBN.JK,2021-02,-8.873720136518772
CTBN.JK,2021-03,31.03448275862069
CTBN.JK,2021-04,-13.966480446927374
CTBN.JK,2021-05,-8.766233766233766
CTBN.JK,2021-06,25.0
CTBN.JK,2021-07,-15.36231884057971
CTBN.JK,2021-08,16.727272727272727
CTBN.JK,2021-09,15.384615384615385
CTBN.JK,2021-10,-9.27536231884058
CTBN.JK,2021-11,-12.67123287671233
CTBN.JK,2021-12,-4.761904761904762
KINO.JK,2021-01,-16.666788832122663
KINO.JK,2021-02,0.0
KINO.JK,2021-03,-7.999640344370258
KINO.JK,2021-04,12.439864871405213
KINO.JK,2021-05,-4.328996746465125
KINO.JK,2021-06,15.186285999474173
KINO.JK,2021-07,0.7754265040701069
KINO.JK,2021-08,-15.384555868050581
KINO.JK,2021-09,-4.977266417560617
KINO.JK,2021-10,3.498542274052478
KINO.JK,2021-11,-3.3333333333333335
KINO.JK,2021-12,0.0
MGRO.JK,2021-01,-6.66634084355604
MGRO.JK,2021-02,0.0
MGRO.JK,2021-03,-5.16232245980959
MGRO.JK,2021-04,-3.3111256492075936
MGRO.JK,2021-05,-4.02668218166075
MGRO.JK,2021-06,-3.520976787108691
MGRO.JK,2021-07,-0.7298947833124749
MGRO.JK,2021-08,6.666367994265487
MGRO.JK,2021-09,4.860906939952683
MGRO.JK,2021-10,-1.3512961272833717
MGRO.JK,2021-11,14.189971530152151
MGRO.JK,2021-12,2.4095214962351266
ASII.JK,2021-01,-2.0080090027245117
ASII.JK,2021-02,-10.373490535248045
ASII.JK,2021-03,-5.803680016679136
ASII.JK,2021-04,2.803897545847855
ASII.JK,2021-05,-3.22583641913949
ASII.JK,2021-06,-7.23003770613444
ASII.JK,2021-07,-6.0696082305484325
ASII.JK,2021-08,8.402429971036925
ASII.JK,2021-09,6.280311795159453
ASII.JK,2021-10,11.430246515146186
ASII.JK,2021-11,-4.149377593360995
ASII.JK,2021-12,0.8849557522123894
POLL.JK,2021-01,-11.235955056179774
POLL.JK,2021-02,-4.5
POLL.JK,2021-03,1.866666666666667
POLL.JK,2021-04,-26.610644257703083
POLL.JK,2021-05,-37.32142857142857
POLL.JK,2021-06,-12.5
POLL.JK,2021-07,86.24338624338624
POLL.JK,2021-08,8.285714285714285
POLL.JK,2021-09,-8.78186968838527
POLL.JK,2021-10,0.0
POLL.JK,2021-11,-39.577039274924466
POLL.JK,2021-12,-33.60215053763441
SURE.JK,2021-01,-13.043478260869565
SURE.JK,2021-02,-9.090909090909092
SURE.JK,2021-03,1.0
SURE.JK,2021-04,-4.30622009569378
SURE.JK,2021-05,0.0
SURE.JK,2021-06,-5.75
SURE.JK,2021-07,6.10079575596817
SURE.JK,2021-08,0.0
SURE.JK,2021-09,0.0
SURE.JK,2021-10,0.0
SURE.JK,2021-11,0.0
SURE.JK,2021-12,-0.5
CLAY.JK,2021-01,16.0
CLAY.JK,2021-02,-13.793103448275861
CLAY.JK,2021-03,-8.47457627118644
CLAY.JK,2021-04,-9.45273631840796
CLAY.JK,2021-05,-16.666666666666664
CLAY.JK,2021-06,13.580246913580247
CLAY.JK,2021-07,-12.76595744680851
CLAY.JK,2021-08,-4.878048780487805
CLAY.JK,2021-09,5.128205128205128
CLAY.JK,2021-10,-2.3529411764705883
CLAY.JK,2021-11,-13.020833333333334
CLAY.JK,2021-12,2.5
TINS.JK,2021-01,4.643962848297214
TINS.JK,2021-02,8.292682926829269
TINS.JK,2021-03,-25.57603686635945
TINS.JK,2021-04,9.14826498422713
TINS.JK,2021-05,-6.976744186046512
TINS.JK,2021-06,-8.307692307692308
TINS.JK,2021-07,13.651877133105803
TINS.JK,2021-08,-9.495548961424333
TINS.JK,2021-09,0.6666666666666667
TINS.JK,2021-10,8.532423208191126
TINS.JK,2021-11,1.282051282051282
TINS.JK,2021-12,-5.825242718446602
INPS.JK,2021-01,78.2051282051282
INPS.JK,2021-02,-22.340425531914892
INPS.JK,2021-03,-56.86274509803921
INPS.JK,2021-04,-37.142857142857146
INPS.JK,2021-05,42.27642276422765
INPS.JK,2021-06,-5.142857142857142
INPS.JK,2021-07,7.854984894259818
INPS.JK,2021-08,-9.243697478991598
INPS.JK,2021-09,9.722222222222223
INPS.JK,2021-10,-13.740458015267176
INPS.JK,2021-11,-3.763440860215054
INPS.JK,2021-12,1.7045454545454544
HRUM.JK,2021-01,59.34230703697393
HRUM.JK,2021-02,13.777843476011405
HRUM.JK,2021-03,-23.15001227596367
HRUM.JK,2021-04,3.83055855327264
HRUM.JK,2021-05,2.7056863153509583
HRUM.JK,2021-06,0.4721697039288065
HRUM.JK,2021-07,14.427860696517413
HRUM.JK,2021-08,-16.379310344827587
HRUM.JK,2021-09,91.75257731958763
HRUM.JK,2021-10,-12.607449856733524
HRUM.JK,2021-11,23.48993288590604
HRUM.JK,2021-12,7.83289817232376
BCIC.JK,2021-01,0.0
BCIC.JK,2021-02,0.0
BCIC.JK,2021-03,0.0
BCIC.JK,2021-04,0.0
BCIC.JK,2021-05,0.0
BCIC.JK,2021-06,0.0
BCIC.JK,2021-07,-17.142857142857142
BCIC.JK,2021-08,-11.481481481481481
